movieId,title,genres
105833,Bloody New Year (1987),Horror|Mystery
144222,Bros Before Hos (2013),Comedy
108947,Samson and Delilah (1996),Adventure|Drama
90364,"O-Bi, O-Ba - The End of Civilization (O-bi, O-ba - Koniec cywilizacji) (1985)",Drama|Mystery|Sci-Fi
100611,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi
121485,Reaching for the Moon (2013),Drama|Romance
4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama
5134,Mean Machine (2001),Comedy|Drama
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
72703,Me and Orson Welles (2008),Drama
1299,"Killing Fields, The (1984)",Drama|War
7726,Boy Meets Girl (1998),Comedy|Romance
86985,Stonewall Uprising (2010),Documentary
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
142115,The Blue Planet (2001),(no genres listed)
123435,Wreckage (2010),Horror|Thriller
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime
72360,Rocks (Das Rad) (2003),Action|Animation|Fantasy
3540,Passion of Mind (2000),Drama|Mystery|Romance
106275,"Crew, The (1994)",Drama|Thriller
102176,"Late Great Planet Earth, The (1979)",Documentary|Drama
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
151641,90 Minutes in Heaven (2015),Drama
129859,Mardock Scramble: The Second Combustion (2011),Animation|Sci-Fi
106879,Fright Night 2: New Blood (2013),Horror
71180,Padre padrone (1977),Drama
147617,Loro chi? (2015),Comedy
4959,"Affair of the Necklace, The (2001)",Drama
101362,Olympus Has Fallen (2013),Action|Thriller
96066,"Love, Wedding, Marriage (2011)",Comedy|Romance
142440,Chain of Command (2015),Adventure
95449,Magic Mike (2012),Drama|Romance
5257,In the Winter Dark (1998),Drama
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller
89323,Richard III (1912),Drama
2037,Candleshoe (1977),Adventure|Children|Comedy
81398,Eastern Drift (Indigène d'Eurasie) (2010),Drama|Film-Noir|Thriller
86677,Kill Theory (2009),Horror|Thriller
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
89472,We Have a Pope (Habemus Papam) (2011),Drama
1687,"Jackal, The (1997)",Action|Thriller
120200,Final: The Rapture (2013),Thriller
34226,"Time to Love and a Time to Die, A (1958)",Drama|Romance|War
123487,The Substitute 4: Failure Is Not an Option (2001),Action|Drama
66932,Dead Silent (1999),Thriller
116405,A Star Athlete (1937),Comedy|Drama
125966,Garfield's Halloween Adventure (1985),Animation|Children
141102,Devdas (1955),Drama|Romance
1827,"Big One, The (1997)",Comedy|Documentary
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War
126309,Vessel of Wrath (1938),Drama
142775,The Warrior Empress (1960),Adventure
3166,Brenda Starr (1989),Adventure
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy
99210,Seven Ways from Sundown (1960),Action|Adventure|Western
117452,Tied (2013),Drama
64750,Pin... (1988),Horror
96757,"Friends at the Margherita Cafe, The (Gli amici del bar Margherita) (2009)",Comedy|Drama|Romance
46929,"Detective, The (1968)",Crime|Drama
33677,Rock School (2005),Documentary
3376,"Fantastic Night, The (Nuit fantastique, La) (1942)",Romance
4716,Bad Timing: A Sensual Obsession (1980),Drama
120280,Bang Bang (1971),Comedy
123441,Certain Fury (1985),(no genres listed)
85783,Kapitalism: Our Improved Formula (Kapitalism - Reteta noastra secreta) (2010),Documentary
116044,Christmas in Connecticut (1992),Comedy|Romance
6764,"Rundown, The (2003)",Action|Adventure|Comedy
144774,The Day the '60s Died (2015),Documentary
107725,"Botany of Desire, The (2009)",Documentary
50066,Sweet Land (2005),Drama|Romance
92841,Winter in Wartime (Oorlogswinter) (2008),Drama|War
120323,Moon Man (2012),Animation|Sci-Fi
150140,Noah (2013),Drama
78093,Parisian Love (1925),Comedy|Crime|Drama|Romance
94365,Chained for Life (1951),Crime
1228,Raging Bull (1980),Drama
6838,Once in the Life (2000),Crime|Drama
26094,"Eclisse, L' (Eclipse) (1962)",Drama
5295,New Best Friend (2002),Drama|Thriller
133561,Two Gentlemen Sharing (1969),Drama|Romance
87869,Horrible Bosses (2011),Comedy|Crime
6989,Gorky Park (1983),Crime|Drama|Thriller
61319,Somers Town (2008),Drama
124779,Home of the Brave (1949),Drama
27020,Gia (1998),Drama|Romance
142943,Laserblast (1978),Action|Sci-Fi|Thriller
141708,Disaster Playground,Documentary
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
3678,"Man with the Golden Arm, The (1955)",Drama
67907,Kiler (1997),Comedy|Crime
25945,They Live by Night (1949),Crime|Film-Noir|Romance
3653,"Endless Summer, The (1966)",Documentary
26288,Dracula (1973),Horror
71817,Beer Wars (2009),Documentary
101264,Elevator (2008),Comedy|Drama
6511,Jesus (1979),Drama
132516,I'm Afraid (1982),(no genres listed)
147302,Le Grand pardon (1982),Comedy|Crime|Drama
83049,Toothless (1997),Children|Comedy
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary
109613,One Mile Away (2012),Documentary
151070,Holiday for Henrietta (1952),Comedy
58003,Hunger (Sult) (1966),Drama
96543,The Great Northfield Minnesota Raid (1972),Action|Western
117598,Diary of a Madman (1963),Horror
33312,"Cocoanuts, The (1929)",Comedy|Musical
91858,"Cow, The (Gaav) (1969)",Drama
25786,"Old Dark House, The (1932)",Drama|Horror|Thriller
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
108775,Striking Range (2006),Action|Thriller
112446,The Escape Artist (2013),Drama|Thriller
84648,Ulysses (1967),Drama
124803,Hard to Handle (1933),Comedy|Romance
124348,The Land Before Time XIII: The Wisdom of Friends (2007),Animation|Children
146008,Cabbages and Kings (1978),Comedy
109317,Someone Marry Barry (2014),Comedy
125904,Pretty Cool (2001),Action|Comedy|Thriller
1529,Nowhere (1997),Comedy|Drama
101102,"Tale of Sweeney Todd, The (1997)",Crime|Drama|Horror|Thriller
147768,Deep Blues (1992),Documentary
57964,Blue State (2007),Comedy
70742,"Matador, The (2008)",Documentary
101204,"Hucksters, The (1947)",Drama
117490,Alien Nation: Dark Horizon (1994),Drama|Sci-Fi
148418,Earthfall (2015),Action|Sci-Fi
141826,The Garage (1979),Comedy|Drama
88599,Come Undone (Cosa voglio di più) (2010),Drama
97550,"Secret Life of Zoey, The (2002)",Drama
142060,The Grinch Grinches the Cat in the Hat (1982),Animation|Children
131532,The Wild Ones (2013),Crime|Drama
114567,Looking for Maria Sanchez (2013),Comedy|Romance
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
4003,She's Having a Baby (1988),Comedy
6086,"I, the Jury (1982)",Crime|Drama|Thriller
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
49234,Red Dust (2004),Drama
7141,My Flesh and Blood (2003),Documentary
134238,Ghulam (1998),Crime|Drama|Romance
144554,Bloody Tie (2006),Action|Crime|Drama|Thriller
60133,Brick Lane (2007),Drama
113692,Happy New Year (La Bonne Année) (1973),Comedy|Crime|Drama
2962,Fever Pitch (1997),Comedy|Romance
126409,The Harmony Game (2011),Documentary
4001,Code of Silence (1985),Action
140417,Superman (1948),Action|Crime|Sci-Fi
69284,Fatso (2008),Comedy
79718,Sheep Eaters (Lampaansyöjät) (1972),Comedy|Drama
86489,Nothing About Robert (Rien sur Robert) (1999),Comedy|Drama
79498,"Town That Dreaded Sundown, The (1976)",Crime|Drama|Horror|Mystery|Thriller
87917,Swamp Water (1941),Drama
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
1305,"Paris, Texas (1984)",Drama|Romance
106363,Lumihiutalemuodostelma (2012),Comedy|Drama
112554,Luther (1974),Drama
6453,Man of Aran (1934),Documentary
120946,The Hire: Hostage (2002),Action|Adventure|Crime|Thriller
31694,Bride & Prejudice (2004),Comedy|Musical|Romance
568,Bhaji on the Beach (1993),Comedy|Drama
90495,Prisoners of the Lost Universe (1983),Action|Adventure|Sci-Fi
8850,Flipper (1963),Adventure|Children|Drama
105761,Blood Suckers from Outer Space (1984),Comedy|Horror|Sci-Fi
111251,"Immigrant, The (2013)",Drama|Romance
73224,Playmobil: The Secret of Pirate Island (2009),Animation|Children
2825,Rosie (1998),Drama
44788,This Film Is Not Yet Rated (2006),Documentary
92966,Love Wrecked (2005),Comedy|Romance
43552,French Fried Vacation (Les Bronzés) (1978),Comedy
356,Forrest Gump (1994),Comedy|Drama|Romance|War
112448,Happy Birthday to a Beautiful Woman (2012),Documentary
26602,Pathfinder (Ofelas) (1987),Action|Adventure|Drama
124220,Whistling in Dixie (1942),Comedy|Crime|Mystery
147907,Midnight Manhunt (1945),Mystery|Thriller
113532,"Inbetweeners 2, The (2014)",Comedy
150610,Der böse Onkel (2013),Comedy|Drama
3640,"King in New York, A (1957)",Comedy|Drama
106996,Stakeout on Dope Street (1958),Crime|Drama
26825,Josh and S.A.M. (1993),Adventure|Comedy|Drama
71993,Dragonquest (2009),Fantasy
109177,Don't Go Breaking My Heart (Daan gyun naam yu) (2011),Romance
71178,Street of Shame (Akasen chitai) (1956),Drama
8777,Roadkill (a.k.a. Roadkill: Move or Die) (1989),Drama
59731,"Bigger, Stronger, Faster* (2008)",Documentary
25941,Letter from an Unknown Woman (1948),Drama|Romance
3288,Cotton Mary (1999),Drama
76860,Razorback (1984),Horror|Thriller
123196,Ritual (2002),Horror
1306,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure|Drama|Sci-Fi
1555,"To Have, or Not (En avoir (ou pas)) (1995)",Drama
115571,"Condemned, The (2014)",Crime|Documentary
1854,Kissing a Fool (1998),Comedy|Romance
26027,Zero Hour! (1957),Drama|Thriller
128686,Sputnik (2013),(no genres listed)
126296,I Met Him in Paris (1937),Comedy|Romance
103101,Après lui (2007),Drama
117905,Sir Arne's Treasure (1919),Drama
114044,Honeymoon (2014),Horror
143561,Swat: Unit 887 (2015),Action|Thriller
736,Twister (1996),Action|Adventure|Romance|Thriller
40629,Pride & Prejudice (2005),Drama|Romance
105335,Orderly or Disorderly (Be Tartib ya Bedoun-e Tartib) (1981),Documentary
102817,Cell Count (2012),Horror|Sci-Fi
88280,Frontier of the Dawn (La frontière de l'aube) (2008),Drama
149392,12 Gifts of Christmas (2015),Children
119661,The Story of Asya Klyachina (1966),Drama|Romance
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
2547,Harvest (1998),Drama
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
106399,"Wonderful Crook, The (Pas si méchant que ça) (1975)",Crime|Drama|Romance
442,Demolition Man (1993),Action|Adventure|Sci-Fi
104936,High on Crack Street: Lost Lives in Lowell (1995),Documentary
6888,Scary Movie 3 (2003),Comedy|Horror
2606,Idle Hands (1999),Comedy|Horror
34373,Killer Condom (Kondom des Grauens) (1996),Comedy|Horror|Romance|Sci-Fi
26338,Cousin cousine (1975),Comedy|Romance
1100,Days of Thunder (1990),Action|Drama|Romance
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
118834,National Lampoon's Bag Boy (2007),Comedy
439,Dangerous Game (1993),Drama
100620,Bruna Surfistinha (2011),Drama
83177,Yogi Bear (2010),Children|Comedy
94153,Cold Storage (2000),Thriller
121171,Red Army (2014),Documentary
25923,Great Expectations (1946),Drama
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi
4123,Ishtar (1987),Comedy
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
41769,Mozart and the Whale (2005),Comedy|Drama|Romance
138758,Jacob (2011),Horror
65974,Shadow of the Holy Book (Pyhän kirjan varjo) (2007),Documentary
141610,Rocky Marciano (1999),Drama
89967,There Will Be No Leave Today (Segodnya uvolneniya ne budet) (1959),Drama|Thriller
71374,Hellraiser: Hellworld (2005),Horror
140369,War Arrow (1954),Adventure|Drama|Romance|War|Western
134883,Technotise: Edit & I (2009),Animation|Sci-Fi|Thriller
74086,Forgiven (2007),Drama
132136,The Barber (2015),Thriller
150651,Derrick contre Superman (1992),Comedy
64577,Cyborg Girl (Boku no kanojo wa saibôgu) (2008),Action|Comedy|Romance|Sci-Fi
105119,Out On A Limb (1992),Comedy
143525,Chasuke's Journey (2015),Comedy|Drama
6211,Ten (2002),Drama
60418,Kabluey (2007),Comedy|Drama
5654,Django 2: Django Strikes Again (1987),Western
59836,Blood Alley (1955),Action|Adventure
45525,"Lost City, The (2005)",Drama
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
2706,American Pie (1999),Comedy|Romance
101820,"Fighting Prince of Donegal, The (1966)",Action|Adventure
3065,Nothing to Lose (a.k.a. Ten Benny) (1996),Drama
140271,"Mary Is Happy, Mary Is Happy (2013)",Drama
65259,Involuntary (De ofrivilliga) (2008),Drama
80210,"End of Poverty, The (2008)",Documentary
4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",Horror
5212,"Octagon, The (1980)",Action
34624,Summer Magic (1963),Children|Comedy|Musical
6794,Beethoven's 2nd (1993),Children|Comedy
71571,Sorority Row (2009),Horror|Thriller
117648,Drive a Crooked Road (1954),Crime|Drama|Film-Noir|Thriller
27132,"Bodyguard, The (Karate Kiba) (1976)",Action|Crime|Drama
105282,"Innocent Affair, An (Don't Trust Your Husband) (Under Suspicion) (1948)",Comedy
72516,"Plumm Summer, A (2007)",Adventure
122357,The Canterville Ghost (1996),Children|Drama|Fantasy
70492,Winds of the Wasteland (1936),Western
102407,"Great Gatsby, The (2013)",Drama
109783,"Trouble at Timpetill (Enfants de Timpelbach, Les) (2008)",Adventure|Children|Fantasy
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy
73133,Not Your Typical Bigfoot Movie (2008),Documentary
69565,Bling: A Planet Rock (2007),Documentary
95023,"Jew in the Lotus, The (1998)",Documentary
6843,Eureka (1986),Drama
141092,Come imparai ad amare le donne (1966),Comedy
141179,Captive (2012),Drama|Thriller
52495,Straight Time (1978),Crime|Drama
133885,"The Other One: The Long, Strange Trip of Bob Weir (2014)",Documentary
125658,Margaret (2009),Comedy|Drama|Romance
92408,Batch '81 (1982),Drama
26940,"Late Shift, The (1996)",Comedy
127013,The Devil Thumbs a Ride (1947),Drama|Film-Noir
118288,"Jonathan Rosenbaum, Present (2013)",Documentary
42351,Threads (1984),Drama|Sci-Fi|War
104544,My Wife Is a Gangster 2 (Jopog manura 2: Dolaon jeonseol) (2003),Action|Comedy|Crime
151611,Addicted to Sexting (2015),Documentary
133773,Beautiful and Twisted (2015),Crime|Drama|Thriller
3999,Vertical Limit (2000),Action|Adventure
2335,"Waterboy, The (1998)",Comedy
935,"Band Wagon, The (1953)",Comedy|Musical
95508,Cleanskin (2012),Crime|Drama|Thriller
84160,Wishful Drinking (2010),Documentary
2180,Torn Curtain (1966),Thriller
3211,"Cry in the Dark, A (1988)",Drama
55999,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy
72733,Invictus (2009),Drama
87769,Die Frau des Frisörs (2008),Drama
52952,This Is England (2006),Drama
53002,Georgia Rule (2007),Comedy|Drama|Romance
111589,Salting the Battlefield (2014),Drama|Mystery|Thriller
6748,"Brood, The (1979)",Horror
4181,Tapeheads (1988),Comedy
131706,Tell Me a Riddle (1980),Drama
32174,"Green Berets, The (1968)",Action|Drama|War
78976,Stones in Exile (2010),Documentary|Musical
138302,Some Say No (2011),Comedy
60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller
3049,How I Won the War (1967),Comedy|War
95578,"Stoplight Society, The (La Sociedad del Semáforo) (2010)",Drama
100038,Middle of Nowhere (2012),Drama|Romance
42705,Penelope (1966),Comedy|Crime
102174,Day of the Falcon (2011),Adventure|Drama
88901,"Bulli: Cooking in Progress, El (2011)",Documentary
6151,Yol (a.k.a. The Way) (1982),Drama
106466,"White Shadow, The (1924)",Drama
7577,"Magic Flute, The (Trollflöjten) (1975)",Comedy|Fantasy|Musical|Romance
125169,Shadows Over Chinatown (1946),Comedy|Crime|Mystery|Thriller
133602,Nightingale (2015),Drama|Mystery|Thriller
3698,"Running Man, The (1987)",Action|Sci-Fi
2064,Roger & Me (1989),Documentary
102509,"Secret Six, The (1931)",Crime
96490,"Possession, The (2012)",Horror|Thriller
48167,Aaltra (2004),Comedy|Drama
8493,Memphis Belle (1990),Action|Drama|War
69788,1939: Hollywood's Greatest Year (2009),Documentary
3039,Trading Places (1983),Comedy
134158,Return to Sender (2015),Thriller
93201,"Ice Rink, The (La patinoire) (1998)",Comedy|Romance
4616,Lean on Me (1989),Drama
74159,Ethan Mao (2004),Drama|Thriller
72204,Salvage (2006),Horror|Mystery|Thriller
116746,Deadline (2011),Mystery|Thriller
6011,Wisegirls (2002),Crime|Drama
146852,I cavalieri che fecero l'impresa (2001),(no genres listed)
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery
27679,Springtime in a Small Town (Xiao cheng zhi chun) (2002),Drama|Romance
90863,George Harrison: Living in the Material World (2011),Documentary
4634,Penn & Teller Get Killed (1989),Adventure|Comedy
40617,Creep (2004),Horror|Thriller
135813,The Victim (1980),Action|Drama
127009,Night Editor (1946),Drama
8976,San Antonio (1945),Western
78438,Edge of the City (1957),Drama|Film-Noir
101352,I Am Comic (2010),Documentary
110034,Blondie of the Follies (1932),Comedy
78218,Unthinkable (2010),Drama|Thriller
117652,Drop Dead Sexy (2005),Comedy|Crime
138086,The Kitchen (2012),Comedy|Drama
114363,My Life in Orange (Sommer in Orange) (2011),Comedy
133203,Doug Stanhope: Oslo - Burning the Bridge to Nowhere (2011),Comedy
43351,"Temptations, The (1998)",Drama|Musical
5828,Blackrock (1997),Drama|Thriller
87950,"Promise, The (1979)",Drama
58534,Stupid Boy (Garçon stupide) (2004),Drama
115421,"Pleasure Party (Partie de plaisir, Une) (Piece of Pleasure, A) (1975)",Drama
406,Federal Hill (1994),Drama
133830,Model by Day (1994),Action|Adventure
4087,Big Shots (1987),Adventure|Children|Comedy
134823,Freedom (2014),Children|Drama
120635,Taken 3 (2015),Action|Crime|Thriller
99439,Vidal Sassoon: The Movie (2010),Documentary
134234,Lakshya (2004),Action|Drama
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War
31636,"Bunker, The (2001)",Drama|Horror|Mystery|Thriller|War
139076,Jeanne la Pucelle I - Les batailles (1994),(no genres listed)
104132,Zombies of Mora Tau (1957),Horror
142947,Spookies (1986),Horror
115766,"Bridge, The (Die Brücke) (2008)",War
60393,Transylvania (2006),Drama
26263,Fiend with the Electronic Brain (Blood of Ghastly Horror) (1972),Horror|Sci-Fi
132594,A Royal Night Out (2015),Drama|Romance|Thriller
4669,Stepfather II (1989),Horror|Thriller
2224,Downhill (1927),Drama
26227,House of Dark Shadows (1970),Drama|Horror|Romance
5138,State Property (2002),Action|Crime|Drama
4545,Short Circuit (1986),Comedy|Sci-Fi
131239,Three Quarter Moon (2011),Comedy|Drama
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller
122499,Rachel and the Stranger (1948),Western
144206,Standing Tall (2015),Comedy|Drama
47054,Each Dawn I Die (1939),Crime|Drama|Thriller
100036,Crossfire Hurricane (2012),Documentary|Musical
83956,Om Jai Jagadish (2002),Drama
66503,Rally On! (Ralliraita) (2009),Comedy
49902,"Decameron, The (Decameron, Il) (1971)",Comedy|Drama
4274,Cleopatra (1963),Drama|Romance
7119,Crazy People (1990),Comedy
94308,Slim Carter (1957),Comedy|Western
47868,Ronja Robbersdaughter (Ronja Rövardotter) (1984),Adventure|Children|Drama
54056,Back In Action (1993),Action|Adventure|Drama
57778,Future by Design (2006),Documentary|Sci-Fi
7578,Midnight (1939),Comedy|Romance
2960,Beefcake (1999),Drama
96739,We Live Again (1934),Drama
33253,Erendira (1983),Drama
118214,Chocolate Strawberry Vanilla (2013),Comedy|Drama
133645,Carol (2015),Drama|Romance
93693,Casa de mi Padre (2012),Comedy
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
70839,Midnight Bayou (2009),Drama|Mystery|Romance
5168,Royal Wedding (1951),Comedy|Musical|Romance
117498,Fandry (2013),Children|Drama
5694,Staying Alive (1983),Comedy|Drama|Musical
5167,My Favorite Brunette (1947),Comedy|Mystery
4939,"Final Countdown, The (1980)",Action|Sci-Fi
45062,"Sentinel, The (2006)",Crime|Drama|Thriller
79651,"L-Shaped Room, The (1962)",Drama
2953,Home Alone 2: Lost in New York (1992),Children|Comedy
117600,Disciples of the 36th Chamber (1985),Action
6320,Scenes from a Mall (1991),Comedy
5336,Cuba (1979),Action|Adventure|War
133151,Barbie and the Three Musketeers (2009),Animation|Children
129311,Broken Bridges (2006),Drama
26068,"4 Horsemen of the Apocalypse, The (1962)",Drama
6866,Nine Dead Gay Guys (2003),Comedy|Crime
102332,American Bandits: Frank and Jesse James (2010),Western
27626,Entre Amigos (Planta 4ª) (2003),Comedy|Drama
142070,Jenny's Wedding (2015),Comedy|Drama
90547,One to Another (Chacun sa nuit) (2006),Drama
8931,Born Rich (2003),Documentary
32551,Speedy (1928),Action|Comedy
121841,Mantle (2005),Documentary
130173,Jailbait! (2000),Comedy|Drama
26302,Scarecrow (1973),Drama
93775,Seitsemän veljestä (1939),Drama
101763,My Awkward Sexual Adventure (2012),Comedy
140777,Pasolini (2015),Drama
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller
1914,Smoke Signals (1998),Comedy|Drama
108514,Yeh Jawaani Hai Deewani (2013),Comedy|Drama|Musical|Romance
133473,The Prince and the Pauper (2000),(no genres listed)
80505,2012: Supernova (2009),Action|Sci-Fi
53131,Rise: Blood Hunter (2007),Action|Horror|Mystery|Thriller
3007,American Movie (1999),Documentary
69800,Toughguy (1995),Crime|Drama|Thriller
67501,Kogel mogel (1988),Comedy
93667,"Thousand Months, A (Mille mois) (2003)",Drama
68974,Show People (1928),Comedy|Romance
85513,Devour (2005),Horror
76255,Varg Veum - Bitter Flowers (Varg Veum - Bitre Blomster) (2007),Crime|Drama|Thriller
26189,"I Love You, Alice B. Toklas! (1968)",Comedy
120442,George Lopez: America's Mexican (2007),Comedy
82395,Saving Shiloh (2006),Children|Drama
96662,"Punk Syndrome, The (Kovasikajuttu) (2012)",Documentary
58295,"Bank Job, The (2008)",Action|Crime|Thriller
149160,Uuno Turhapuro - kaksoisagentti (1987),Comedy
147212,Alisa v strane chudes (1981),Animation
77707,"When I Grow Up, I'll Be a Kangaroo (Kad porastem bicu Kengur) (2004)",Comedy
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance
27263,"Tracker, The (2002)",Drama
143019,Triple Dare (2006),Drama
91461,Elephant White (2011),Action|Crime|Thriller
1685,"I Love You, I Love You Not (1996)",Drama|Romance
147344,Hallowed Ground (2007),Horror
145048,The Watermen (2011),Horror|Thriller
2896,Alvarez Kelly (1966),Western
91253,Stage Struck (1936),Comedy|Musical
78649,"Hot Dog Program, A (1999)",Documentary
2842,Best Laid Plans (1999),Crime|Drama
2490,Payback (1999),Action|Thriller
104993,Jungleground (1995),Action|Sci-Fi|Thriller
7079,"Hunchback of Notre Dame, The (1939)",Drama
108248,Into the Mind (2013),Documentary
145028,Jem and the Holograms (2015),Adventure|Comedy|Drama|Fantasy
147895,Recep İvedik (2008),(no genres listed)
146244,Dil To Pagal Hai (1997),Comedy|Drama|Romance
69195,Many Rivers to Cross (1955),Comedy|Romance|Western
26941,"Pretty Village, Pretty Flame (Lepa sela lepo gore) (1996)",Drama|War
31053,Heart of America (2003),Drama
64716,Seven Pounds (2008),Drama
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller
92768,Sixpack (Pussikaljaelokuva) (2011),Comedy|Drama
26664,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama
26022,Man of a Thousand Faces (1957),Drama
7293,50 First Dates (2004),Comedy|Romance
25884,My Favorite Blonde (1942),Comedy|Romance|Thriller
95032,Vares: The Kiss of Evil (Vares - Pahan suudelma) (2011),Action|Crime|Film-Noir
3955,"Ladies Man, The (2000)",Comedy
80086,Retribution (Sakebi) (2006),Horror|Mystery|Thriller
6183,Pillow Talk (1959),Comedy|Musical|Romance
6910,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror
147102,Journey to the Safest Place on Earth (2013),Documentary
79430,8: The Mormon Proposition (2010),Documentary
126190,Who Do I Gotta Kill? (1994),Comedy
57478,"Laugh, Clown, Laugh (1928)",Drama
141096,Carmen & Geoffrey (2005),(no genres listed)
132579,Mardock Scramble: The Third Exhaust (2012),Animation|Sci-Fi
151615,Hello Stranger (2010),Drama
81983,Bread and Alley (Nan va Koutcheh) (1970),Drama
108674,Bachelor Apartment (1931),Comedy|Drama|Romance
135534,Krampus (2015),Comedy|Fantasy|Horror
65045,Alien Raiders (2008),Mystery|Sci-Fi|Thriller
1426,Zeus and Roxanne (1997),Children
144804,Red Ball Express (1952),(no genres listed)
6087,If You Could See What I Hear (1982),Comedy|Drama|Romance
133923,Bulldog Drummond Comes Back (1937),Action|Crime|Mystery|Thriller
149858,Blockade (2005),Documentary
65780,"Man, The (1972)",Drama
78528,"East Side, West Side (1949)",Crime|Drama|Romance
3702,Mad Max (1979),Action|Adventure|Sci-Fi
103411,"Doctor and the Devils, The (1985)",Drama|Horror
6475,Opportunity Knocks (1990),Comedy
111115,"Girl, The (Flickan) (2009)",Drama
5598,Surf Ninjas (1993),Comedy
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
103460,Ghoulies III: Ghoulies Go to College (1991),Comedy|Horror
25915,"Southerner, The (1945)",Drama
42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance
148705,A Hand Shake (1892),(no genres listed)
1545,Ponette (1996),Drama
96082,"Thrushes Are Still Singing, The (Ta kourelia tragoudane akoma...) (1979)",Adventure|Crime|Drama
77907,"Red Chapel, The (Røde kapel, Det) (2009)",Comedy|Documentary
113234,"Thirty-Nine Steps, The (1978)",Crime|Mystery|Thriller
81667,Ten Minutes Older: The Cello (2002),Drama|Musical|Romance|Sci-Fi
5563,City by the Sea (2002),Crime|Drama
148056,eCupid (2011),Romance
98981,"Arrival of a Train, The (1896)",Documentary
150346,Approaching the Elephant (2015),(no genres listed)
113207,Get on Up (2014),Drama|Musical
47148,Mrs. Palfrey at the Claremont (2005),Comedy|Drama
139849,The Capsule (2012),(no genres listed)
98601,American Roulette (1988),Thriller
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
78168,"Wedding Weekend, The (Sing Now or Forever Hold Your Peace) (Shut Up and Sing) (2006)",Comedy|Drama
86320,Melancholia (2011),Drama|Sci-Fi
121475,The Wizard of Gore (2007),Horror|Mystery
127076,Defenders of Riga (2007),Action|Drama|War
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
2400,Prancer (1989),Children|Drama|Fantasy
131962,De feu et de glace (2008),(no genres listed)
96432,Lawless (2012),Crime|Drama
43497,Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972),Drama|Romance
84555,Slave Ship (1937),Adventure|Drama
112544,Blue (2003),Action|Drama|War
106238,Amber Alert (2012) ,Thriller
107141,Saving Mr. Banks (2013),Comedy|Drama
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
81524,"Olsen Gang on the Track, The (Olsen-banden på sporet) (1975)",Comedy|Crime
123699,The Affairs of Dobie Gillis (1953),Comedy
92439,"Art of Getting By, The (2011)",Drama|Romance
147342,Camp Dread (2014),Horror|Mystery|Thriller
109592,Bionicle 2: Legends of Metru Nui (2004),Action|Adventure|Animation|Children|Fantasy
