site_id,site,country,site_type,site_area,elevation,date,pm10,pm2.5,no2,o3,so2
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-06-29,23.792,,10.375,71.0,2.25
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-06-30,21.833,,13.5,83.125,2.375
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-01,19.708,,9.5,86.125,3.0
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-02,17.333,,9.75,87.25,2.958
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-03,19.708,,13.625,88.5,2.667
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-04,25.792,,18.792,89.75,2.792
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-05,27.625,,15.292,87.0,2.833
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-06,15.208,,15.0,86.875,2.958
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-07,25.875,,9.708,94.25,2.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-08,23.625,,4.5,87.125,2.875
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-09,18.5,,4.208,104.875,3.417
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-10,31.167,,16.833,83.875,2.917
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-11,36.792,,22.417,94.25,2.708
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-12,47.542,,25.917,91.75,2.917
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-13,44.87,,22.708,97.25,18.167
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-14,53.833,,21.0,76.875,3.0
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-15,48.958,,13.125,87.375,2.958
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-16,29.042,,11.0,84.625,2.958
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-17,31.292,,18.417,75.0,2.917
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-18,40.042,,17.667,69.75,3.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-19,44.0,,19.75,85.625,3.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-20,43.042,,24.5,76.125,3.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-21,37.208,,18.958,81.25,3.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-22,34.042,,12.417,76.875,3.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-23,39.125,,10.917,88.625,3.167
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-24,33.75,,15.958,74.625,3.0
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-25,31.333,,16.208,69.875,3.667
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-26,46.042,,16.458,70.875,3.583
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-27,63.167,,8.25,77.25,3.708
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-28,30.542,,16.833,87.125,3.583
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-29,27.0,,11.167,93.75,3.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-30,23.5,,10.208,87.625,3.208
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-07-31,27.208,,11.458,89.375,3.5
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-01,25.125,,12.958,82.5,3.5
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-02,26.292,,14.667,70.75,3.5
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-03,30.958,,16.25,75.5,3.542
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-04,33.167,,15.917,68.625,3.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-05,31.13,,11.667,86.75,3.625
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-06,12.958,,8.792,94.75,3.875
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-07,16.75,,15.458,91.625,3.667
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-08,27.792,,8.083,80.375,3.542
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-09,19.125,,12.917,85.875,3.375
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-10,21.833,,22.333,70.75,3.292
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-11,14.167,,14.875,89.75,3.25
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-12,17.958,,16.667,94.5,3.25
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-13,17.25,,12.917,99.375,3.458
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-14,18.125,,12.042,102.375,16.958
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-15,17.083,,11.875,84.75,3.625
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-16,25.625,,14.0,88.0,3.667
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-17,33.458,,15.833,86.75,3.833
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-18,34.125,,15.5,88.25,3.708
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-19,32.875,,13.208,89.375,3.792
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-20,30.208,,13.667,94.875,3.625
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-21,33.833,,19.75,81.0,3.792
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-22,43.208,,26.667,84.875,4.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-23,50.833,,24.583,67.25,3.917
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-24,54.875,,26.458,78.5,4.958
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-25,35.5,,22.042,89.625,4.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-26,33.875,,18.917,93.75,4.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-27,25.0,,12.667,83.25,4.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-28,31.833,,15.375,70.125,4.542
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-29,27.083,,19.75,72.5,5.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-30,26.167,,19.333,81.875,4.458
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-08-31,25.583,,21.292,77.125,4.375
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-01,32.833,,18.667,84.75,4.25
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-02,34.0,,16.542,100.5,4.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-03,23.167,,11.125,93.0,4.292
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-04,16.083,,13.875,68.75,4.375
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-05,18.333,,18.958,56.375,4.292
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-06,24.958,,18.75,73.5,4.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-07,24.583,,21.542,54.5,4.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-08,28.875,,25.583,78.375,4.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-09,26.708,,18.0,81.375,4.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-10,20.708,,15.667,88.125,4.292
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-11,29.042,,18.542,76.625,4.5
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-12,24.0,,19.917,69.875,7.636
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-13,25.25,,17.292,76.25,5.667
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-14,28.208,,20.375,74.25,5.667
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-15,34.667,,21.0,81.625,5.792
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-16,33.042,,13.375,88.875,5.625
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-17,29.8,,12.042,86.625,7.182
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-18,28.125,,19.0,73.5,5.333
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-19,23.739,,15.167,92.125,4.208
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-20,31.333,,18.208,79.875,3.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-21,32.75,,19.833,82.625,3.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-22,34.042,,21.708,88.625,3.167
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-23,37.25,,12.542,82.625,3.25
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-24,40.417,,14.917,78.625,3.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-25,41.958,,19.375,79.5,3.583
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-26,51.75,,25.0,71.5,3.625
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-27,50.0,,25.708,74.375,3.833
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-28,37.833,,24.042,75.0,3.917
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-29,39.042,,27.167,73.625,3.458
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-09-30,51.125,,18.75,86.0,3.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-01,40.458,,7.542,97.625,4.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-02,40.667,,9.833,80.25,4.292
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-03,37.167,,25.042,68.875,3.583
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-04,40.167,,22.542,78.25,3.583
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-05,41.417,,25.542,90.25,4.542
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-06,47.458,,22.708,74.125,5.0
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-07,41.0,,16.208,93.25,4.875
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-08,36.125,,11.583,83.125,3.875
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-09,44.667,,9.5,74.625,3.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-10,41.083,,17.958,63.5,4.167
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-11,36.625,,18.208,65.125,3.833
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-12,46.167,,25.125,74.625,3.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-13,42.5,,20.125,75.75,3.833
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-14,43.417,,17.583,88.25,4.292
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-15,38.417,,15.292,87.0,4.208
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-16,61.25,,10.625,63.5,4.208
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-17,22.583,,20.25,51.625,3.625
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-18,15.333,,22.042,46.75,3.875
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-19,22.25,,25.958,54.625,4.0
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-20,25.75,,19.792,61.625,5.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-21,34.167,,18.042,51.0,3.958
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-22,31.125,,14.667,53.75,3.917
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-23,42.5,,20.667,41.625,4.0
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-24,43.958,,21.375,53.625,4.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-25,58.958,,18.875,35.125,4.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-26,34.875,,18.042,52.75,4.375
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-27,38.917,,19.708,47.125,4.5
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-28,27.455,,15.864,59.375,4.455
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-29,34.792,,19.958,72.875,4.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-30,42.208,,27.792,57.625,4.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-10-31,47.333,,26.042,52.125,4.167
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-01,45.333,,28.042,55.0,4.458
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-02,39.833,,28.5,43.25,4.583
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-03,29.792,,18.208,53.625,4.792
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-04,19.542,,14.958,50.125,4.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-05,15.0,,10.792,64.0,4.875
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-06,51.333,,30.167,47.5,4.208
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-07,47.458,,29.708,55.25,4.542
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-08,39.833,,17.625,41.875,4.167
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-09,27.417,,20.083,55.875,4.833
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-10,25.75,,24.375,23.875,4.417
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-11,16.958,,16.917,50.375,4.625
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-12,18.542,,13.167,52.5,4.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-13,16.167,,17.875,58.25,4.333
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-14,31.917,,27.708,30.5,2.958
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-15,28.917,,17.833,53.25,2.417
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-16,17.25,,18.25,59.375,3.375
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-17,41.708,,28.083,28.5,3.0
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-18,24.25,,4.375,51.5,2.625
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-19,12.167,,5.917,54.0,2.833
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-20,37.333,,32.375,49.125,7.091
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-21,55.0,,34.375,32.875,3.333
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-22,34.625,,20.875,13.25,2.333
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-23,15.875,,14.458,25.625,2.25
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-24,30.25,,21.167,23.125,3.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-25,13.875,,10.875,47.875,3.542
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-26,12.042,,6.042,54.5,3.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-27,28.957,,27.042,48.25,3.667
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-28,30.167,,28.542,16.375,3.208
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-29,27.25,,25.25,34.0,3.167
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-11-30,35.375,,31.042,35.0,3.417
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-01,44.333,,30.917,21.125,2.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-02,36.375,,17.042,47.5,2.75
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-03,33.333,,11.75,35.625,2.708
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-04,20.708,,13.292,36.125,3.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-05,25.083,,19.167,25.125,2.375
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-06,16.273,,22.417,32.5,3.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-07,18.217,,13.833,33.25,5.952
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-08,12.667,,9.583,45.625,3.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-09,18.833,,18.458,44.375,2.917
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-10,23.375,,15.75,38.25,3.583
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-11,36.714,,27.708,32.75,6.125
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-12,44.25,,30.792,25.375,2.909
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-13,53.917,,23.917,3.0,2.667
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-14,43.556,,20.958,23.5,3.143
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-15,13.0,,7.833,42.375,2.292
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-16,5.917,,6.25,37.75,2.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-17,12.958,,5.958,43.5,2.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-18,25.958,,26.625,36.5,2.792
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-19,41.125,,30.958,31.5,3.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-20,49.583,,31.25,17.5,4.375
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-21,28.542,,19.208,40.125,4.083
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-22,28.625,,26.917,43.125,4.042
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-23,22.542,,32.875,39.875,3.25
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-24,30.583,,25.75,36.875,3.583
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-25,27.583,,17.083,37.0,2.708
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-26,33.375,,21.542,33.875,3.292
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-27,28.375,,21.125,44.0,3.417
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-28,43.583,,29.5,23.5,3.542
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-29,48.167,,31.5,20.0,3.333
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-30,38.542,,22.375,28.375,2.875
gr0046a,SINDOS,greece,industrial,urban,14.0,2023-12-31,50.0,,20.0,3.625,3.0
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-01,38.598,,27.199,61.307,5.65
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-02,24.353,,21.609,21.841,5.18
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-03,21.848,,30.785,15.83,4.268
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-04,17.923,,30.131,27.801,3.707
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-05,10.978,,20.03,36.85,3.52
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-06,10.823,,25.344,48.376,3.427
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-07,22.285,,21.62,34.774,3.596
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-08,23.463,,10.609,50.817,5.509
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-09,17.011,,18.397,52.126,6.995
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-10,9.14,,19.578,42.962,3.896
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-11,22.981,,39.002,51.151,4.702
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-12,41.49,,41.975,13.283,4.54
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-13,22.556,,23.92,29.632,3.542
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-14,21.477,,29.576,33.151,3.655
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-15,14.231,,12.676,54.476,5.959
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-16,21.208,,24.661,31.74,4.998
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-17,9.274,,14.158,55.019,3.676
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-18,14.336,,25.526,53.748,3.628
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-19,10.454,,22.421,48.315,3.376
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-20,13.431,,27.967,33.096,3.701
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-21,15.479,,22.833,22.334,4.054
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-22,16.099,,20.387,32.653,3.98
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-23,18.356,,30.053,56.766,4.221
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-24,35.312,,45.335,15.691,4.974
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-25,20.671,,29.92,28.426,4.075
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-26,23.454,,30.648,26.896,4.14
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-27,21.256,,28.349,45.236,4.19
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-28,23.162,,19.895,37.932,4.443
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-29,18.245,,19.408,49.381,4.27
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-30,20.743,,27.883,44.838,4.094
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-01-31,6.599,,15.632,64.146,3.476
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-01,7.917,,19.095,51.65,3.381
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-02,7.456,,14.438,61.82,3.265
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-03,6.607,,26.005,55.987,3.535
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-04,8.074,,10.462,68.731,3.684
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-05,11.009,,17.437,59.819,4.14
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-06,23.56,,37.548,50.651,4.779
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-07,43.149,,51.567,51.464,5.501
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-08,25.893,,34.553,50.739,4.984
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-09,42.874,,49.781,71.958,5.924
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-10,63.148,,60.602,57.117,6.215
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-11,48.465,,36.621,63.768,4.956
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-12,30.239,,26.231,55.883,4.684
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-13,22.582,,44.575,54.596,4.298
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-14,30.702,,51.199,58.069,5.471
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-15,49.72,,50.118,59.781,5.022
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-16,58.414,,53.049,43.734,6.824
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-17,53.354,,48.468,38.756,4.537
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-18,16.3,,12.751,62.01,3.607
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-19,7.738,,10.002,64.564,3.09
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-20,10.825,,20.204,70.035,3.617
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-21,9.643,,18.564,72.655,3.17
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-22,16.046,,29.229,43.714,3.964
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-23,25.503,,24.628,58.239,4.119
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-24,25.236,,18.517,61.285,4.355
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-25,10.803,,10.999,72.834,3.146
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-26,11.661,,16.742,63.543,6.733
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-27,13.492,,20.195,68.817,3.914
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-02-28,17.437,,22.692,57.917,12.288
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-01,21.737,,31.331,63.915,12.162
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-02,28.237,,34.158,80.43,5.649
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-03,46.396,,48.04,57.644,6.394
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-04,32.486,,23.526,79.584,4.107
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-05,9.421,,14.613,63.191,3.245
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-06,24.539,,30.927,54.46,5.674
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-07,29.743,,31.187,65.31,3.92
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-08,21.835,,21.676,77.218,3.453
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-09,10.492,,18.106,77.411,3.302
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-10,13.607,,21.66,74.302,3.576
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-11,18.188,,7.421,76.6,2.744
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-12,12.385,,17.824,81.415,3.368
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-13,13.169,,11.807,86.466,9.984
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-14,18.265,,13.063,80.789,8.046
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-15,8.15,,10.868,72.778,3.193
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-16,15.056,,25.776,80.133,3.622
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-17,17.519,,33.561,91.064,4.815
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-18,16.368,,16.772,92.577,4.658
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-19,16.59,,21.658,91.394,4.572
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-20,22.307,,36.075,84.218,4.881
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-21,13.099,,21.837,78.676,3.329
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-22,25.287,,36.157,65.26,4.278
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-23,27.278,,30.305,89.269,4.303
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-24,29.178,,28.972,100.828,7.126
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-25,8.153,,13.468,79.334,3.097
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-26,5.234,,11.173,85.885,3.426
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-27,7.878,,18.225,70.59,2.909
hu0022a,Budapest Gilice,hungary,background,suburban,153.0,2023-03-28,14.501,,9.825,84.435,2.908
